edu.ncsu.lib.news/als/wp-content/themes/libraries-parent/scripts/utils.js:http {'arcFileParition': 432, 'compressedSize': 379, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970944145, 'arcFileOffset': 51696969}
edu.ncsu.lib.news/author/Michelle%20Clark/:http {'arcFileParition': 2896, 'compressedSize': 4555, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909036264, 'arcFileOffset': 5883}
edu.ncsu.lib.news/category/headlines/:http {'arcFileParition': 2827, 'compressedSize': 16582, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346971166517, 'arcFileOffset': 85810376}
edu.ncsu.lib.news/category/headlines/page/2/:http {'arcFileParition': 2896, 'compressedSize': 14694, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908752620, 'arcFileOffset': 44775999}
edu.ncsu.lib.news/category/press-release/:http {'arcFileParition': 3010, 'compressedSize': 18788, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346971774919, 'arcFileOffset': 61659141}
edu.ncsu.lib.news/category/uncategorized/page/2/:http {'arcFileParition': 2897, 'compressedSize': 18512, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909802072, 'arcFileOffset': 36779193}
edu.ncsu.lib.news/changinglandscape/2011/01/28/the-bridge-builders/:http {'arcFileParition': 2897, 'compressedSize': 5663, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909575411, 'arcFileOffset': 74826702}
edu.ncsu.lib.news/changinglandscape/2011/06/10/arthur-cogswell-papers/:http {'arcFileParition': 2897, 'compressedSize': 5758, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909575411, 'arcFileOffset': 57164852}
edu.ncsu.lib.news/changinglandscape/2012/01/20/preserving-the-landscape/:http {'arcFileParition': 2897, 'compressedSize': 7074, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909575411, 'arcFileOffset': 34270478}
edu.ncsu.lib.news/changinglandscape/:http {'arcFileParition': 2897, 'compressedSize': 15012, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909802072, 'arcFileOffset': 10470591}
edu.ncsu.lib.news/cooltools/:http {'arcFileParition': 2897, 'compressedSize': 5160, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909575411, 'arcFileOffset': 15562988}
edu.ncsu.lib.news/design/2010/02/01/new-books-received-in-january-4/:http {'arcFileParition': 2403, 'compressedSize': 7861, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969628353, 'arcFileOffset': 8427786}
edu.ncsu.lib.news/design/2010/06/24/selected-books-received-this-week-2/:http {'arcFileParition': 2898, 'compressedSize': 4862, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228360, 'arcFileOffset': 72395189}
edu.ncsu.lib.news/design/2010/08/03/new-books-received-recently/:http {'arcFileParition': 2898, 'compressedSize': 5030, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228360, 'arcFileOffset': 52786210}
edu.ncsu.lib.news/design/2010/09/27/image-discovery-week/:http {'arcFileParition': 2898, 'compressedSize': 4752, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228360, 'arcFileOffset': 33128341}
edu.ncsu.lib.news/design/2012/01/25/new-today-125/:http {'arcFileParition': 432, 'compressedSize': 5484, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970944145, 'arcFileOffset': 61082414}
edu.ncsu.lib.news/design/:http {'arcFileParition': 2403, 'compressedSize': 11697, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968448533, 'arcFileOffset': 60280247}
edu.ncsu.lib.news/design/:http {'arcFileParition': 455, 'compressedSize': 10200, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971273685, 'arcFileOffset': 73662573}
edu.ncsu.lib.news/design/:http {'arcFileParition': 46, 'compressedSize': 10118, 'arcSourceSegmentId': 1346823846039, 'arcFileDate': 1346870848502, 'arcFileOffset': 13463435}
edu.ncsu.lib.news/design/page/2/:http {'arcFileParition': 2898, 'compressedSize': 15921, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228360, 'arcFileOffset': 15660130}
edu.ncsu.lib.news/design/wp-content/themes/libraries-parent/scripts/utils.js:http {'arcFileParition': 453, 'compressedSize': 382, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971219394, 'arcFileOffset': 10526500}
edu.ncsu.lib.news/design/wp-includes/wlwmanifest.xml:http {'arcFileParition': 477, 'compressedSize': 746, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970199829, 'arcFileOffset': 56999030}
edu.ncsu.lib.news/design/xmlrpc.php:http {'arcFileParition': 523, 'compressedSize': 284, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971075506, 'arcFileOffset': 36774538}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/:http {'arcFileParition': 477, 'compressedSize': 5800, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970199829, 'arcFileOffset': 56889639}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/geomapp-poster-for-nc-state/:http {'arcFileParition': 2898, 'compressedSize': 4316, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228360, 'arcFileOffset': 4215063}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/gis-day-nc-state-9/:http {'arcFileParition': 2897, 'compressedSize': 4306, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910450124, 'arcFileOffset': 76182449}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/gis-day-nc-state/:http {'arcFileParition': 2897, 'compressedSize': 4296, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910450124, 'arcFileOffset': 49818282}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/gisday_quiz/:http {'arcFileParition': 2897, 'compressedSize': 4296, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910450124, 'arcFileOffset': 31734633}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/postercontest_quiz/:http {'arcFileParition': 2898, 'compressedSize': 4305, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909442702, 'arcFileOffset': 81459846}
edu.ncsu.lib.news/gis/2009/11/23/ncsus-2009-gis-day/soilsci_display/:http {'arcFileParition': 2898, 'compressedSize': 4300, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909442702, 'arcFileOffset': 69232631}
edu.ncsu.lib.news/gis/2010/01/20/haiti-data-sources/:http {'arcFileParition': 477, 'compressedSize': 4450, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970843289, 'arcFileOffset': 91496334}
edu.ncsu.lib.news/gis/2010/02/02/help-the-library-improve-gis-lookup-data-search-portal/:http {'arcFileParition': 502, 'compressedSize': 5281, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970771541, 'arcFileOffset': 41006503}
edu.ncsu.lib.news/gis/2010/06/16/gis-internships-and-jobs-blog/:http {'arcFileParition': 4302, 'compressedSize': 4412, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346974533480, 'arcFileOffset': 34068374}
edu.ncsu.lib.news/gis/2010/10/01/ncsus-dr-mitasova-receives-award/:http {'arcFileParition': 796, 'compressedSize': 4491, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971865509, 'arcFileOffset': 65992765}
edu.ncsu.lib.news/gis/2010/11/19/new-sources-for-hyperspectral-imagery/:http {'arcFileParition': 430, 'compressedSize': 4286, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971888829, 'arcFileOffset': 55778792}
edu.ncsu.lib.news/gis/2011/01/19/nc-gis-academic-assembly-feb-16/:http {'arcFileParition': 796, 'compressedSize': 6281, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971119266, 'arcFileOffset': 65614596}
edu.ncsu.lib.news/gis/:http {'arcFileParition': 46, 'compressedSize': 10753, 'arcSourceSegmentId': 1346823846039, 'arcFileDate': 1346870293688, 'arcFileOffset': 71229221}
edu.ncsu.lib.news/gis/author/admin/:http {'arcFileParition': 2898, 'compressedSize': 7554, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909442702, 'arcFileOffset': 46231262}
edu.ncsu.lib.news/gis/category/headlines/:http {'arcFileParition': 452, 'compressedSize': 7080, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970199450, 'arcFileOffset': 79643961}
edu.ncsu.lib.news/gis/category/uncategorized/:http {'arcFileParition': 568, 'compressedSize': 10560, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970222417, 'arcFileOffset': 58490490}
edu.ncsu.lib.news/gis/category/uncategorized/page/2/:http {'arcFileParition': 2898, 'compressedSize': 7764, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909442702, 'arcFileOffset': 33207444}
edu.ncsu.lib.news/gis/page/2/:http {'arcFileParition': 2898, 'compressedSize': 7901, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909442702, 'arcFileOffset': 25745536}
edu.ncsu.lib.news/gis/wp-content/themes/libraries-parent/scripts/utils.js:http {'arcFileParition': 432, 'compressedSize': 380, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970944145, 'arcFileOffset': 51267316}
edu.ncsu.lib.news/gis/wp-includes/wlwmanifest.xml:http {'arcFileParition': 397, 'compressedSize': 744, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970874932, 'arcFileOffset': 99487518}
edu.ncsu.lib.news/gis/xmlrpc.php:http {'arcFileParition': 332, 'compressedSize': 283, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971261346, 'arcFileOffset': 19296844}
edu.ncsu.lib.news/hss/page/2/:http {'arcFileParition': 2898, 'compressedSize': 30875, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908859524, 'arcFileOffset': 89005063}
edu.ncsu.lib.news/huntupdates/:http {'arcFileParition': 2898, 'compressedSize': 13347, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908859524, 'arcFileOffset': 71863074}
edu.ncsu.lib.news/nrl/2010/01/29/new-books-available-at-the-natural-resources-library-18/:http {'arcFileParition': 2899, 'compressedSize': 6314, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908516134, 'arcFileOffset': 22430576}
edu.ncsu.lib.news/nrl/2012/01/23/new-books-at-the-natural-resources-library-9/:http {'arcFileParition': 455, 'compressedSize': 5762, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971273685, 'arcFileOffset': 72010060}
edu.ncsu.lib.news/nrl/:http {'arcFileParition': 2899, 'compressedSize': 10777, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908516134, 'arcFileOffset': 52010702}
edu.ncsu.lib.news/nrl/:http {'arcFileParition': 398, 'compressedSize': 10490, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971747441, 'arcFileOffset': 61025215}
edu.ncsu.lib.news/nrl/:http {'arcFileParition': 46, 'compressedSize': 10487, 'arcSourceSegmentId': 1346823846039, 'arcFileDate': 1346870848502, 'arcFileOffset': 14258902}
edu.ncsu.lib.news/nrl/page/2/:http {'arcFileParition': 2899, 'compressedSize': 10392, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908516134, 'arcFileOffset': 207909}
edu.ncsu.lib.news/nrl/tag/awards/:http {'arcFileParition': 2899, 'compressedSize': 5030, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228746, 'arcFileOffset': 84801450}
edu.ncsu.lib.news/nrl/tag/climate-change/:http {'arcFileParition': 452, 'compressedSize': 10312, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970199450, 'arcFileOffset': 82035364}
edu.ncsu.lib.news/nrl/tag/climate-change/page/2/:http {'arcFileParition': 2899, 'compressedSize': 8539, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909718006, 'arcFileOffset': 38137167}
edu.ncsu.lib.news/nrl/tag/conservation/:http {'arcFileParition': 4252, 'compressedSize': 5577, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346975120960, 'arcFileOffset': 8477439}
edu.ncsu.lib.news/nrl/tag/faculty-publications/:http {'arcFileParition': 2899, 'compressedSize': 5317, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909718006, 'arcFileOffset': 24428703}
edu.ncsu.lib.news/nrl/tag/fisheries-and-wildlife-sciences/:http {'arcFileParition': 731, 'compressedSize': 10533, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971277785, 'arcFileOffset': 89318817}
edu.ncsu.lib.news/nrl/tag/fisheries-and-wildlife-sciences/page/2/:http {'arcFileParition': 2899, 'compressedSize': 5911, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909718006, 'arcFileOffset': 9375443}
edu.ncsu.lib.news/nrl/tag/hydrology/:http {'arcFileParition': 831, 'compressedSize': 5579, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346971010403, 'arcFileOffset': 67219464}
edu.ncsu.lib.news/nrl/tag/software/:http {'arcFileParition': 2899, 'compressedSize': 5379, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909318338, 'arcFileOffset': 96074981}
edu.ncsu.lib.news/nrl/tag/sport-management/:http {'arcFileParition': 2899, 'compressedSize': 6088, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909318338, 'arcFileOffset': 84775713}
edu.ncsu.lib.news/nrl/tag/tourism/:http {'arcFileParition': 2899, 'compressedSize': 6978, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909318338, 'arcFileOffset': 76667892}
edu.ncsu.lib.news/nrl/wp-content/themes/libraries-parent/scripts/utils.js:http {'arcFileParition': 432, 'compressedSize': 378, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970154107, 'arcFileOffset': 88897371}
edu.ncsu.lib.news/nrl/wp-includes/wlwmanifest.xml:http {'arcFileParition': 397, 'compressedSize': 744, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970156840, 'arcFileOffset': 74297614}
edu.ncsu.lib.news/nrl/xmlrpc.php:http {'arcFileParition': 331, 'compressedSize': 283, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346972169522, 'arcFileOffset': 44131897}
edu.ncsu.lib.news/page/2/:http {'arcFileParition': 2472, 'compressedSize': 15102, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346972485150, 'arcFileOffset': 8054849}
edu.ncsu.lib.news/page/3/:http {'arcFileParition': 2919, 'compressedSize': 15475, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908623385, 'arcFileOffset': 91842007}
edu.ncsu.lib.news/pes/2009/11/20/read-the-latest-news-on-an-amazon-kindle-dx-at-the-d-h-hill-library/:http {'arcFileParition': 2919, 'compressedSize': 7674, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908623385, 'arcFileOffset': 77902698}
edu.ncsu.lib.news/pes/2010/01/30/4-recent-articles-from-mechanical-aerospace-engineering-dept-researchers-ncsu/:http {'arcFileParition': 2731, 'compressedSize': 7472, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346970319565, 'arcFileOffset': 93567104}
edu.ncsu.lib.news/pes/2010/02/01/2-recent-articles-from-biological-agricultural-engineering-department-researchers-ncsu/:http {'arcFileParition': 27, 'compressedSize': 7464, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346964949617, 'arcFileOffset': 57717243}
edu.ncsu.lib.news/pes/2010/02/09/6-new-books-in-computer-science/:http {'arcFileParition': 52, 'compressedSize': 7587, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346964752452, 'arcFileOffset': 70039721}
edu.ncsu.lib.news/pes/2010/02/10/3-recent-articles-from-civil-construction-and-environmental-engineering-department-researchers-at-ncsu-2/:http {'arcFileParition': 3703, 'compressedSize': 7493, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968117198, 'arcFileOffset': 64306647}
edu.ncsu.lib.news/pes/2010/04/16/10-new-theses-and-dissertations-from-the-colleges-of-engineering-and-physical-and-mathematical-sciences/:http {'arcFileParition': 2919, 'compressedSize': 8437, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908623385, 'arcFileOffset': 53378628}
edu.ncsu.lib.news/pes/2010/06/07/ncsu-libraries-ebook-readers-june-update/:http {'arcFileParition': 2919, 'compressedSize': 8532, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908623385, 'arcFileOffset': 30791854}
edu.ncsu.lib.news/pes/2010/07/26/22-new-theses-and-dissertations-from-the-colleges-of-engineering-and-physical-and-mathematical-sciences/:http {'arcFileParition': 2919, 'compressedSize': 9341, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909587782, 'arcFileOffset': 79455708}
edu.ncsu.lib.news/pes/2010/08/28/12-new-print-books-in-engineering-ncsu-libraries-3/:http {'arcFileParition': 2919, 'compressedSize': 8005, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909587782, 'arcFileOffset': 55298725}
edu.ncsu.lib.news/pes/2012/01/27/26-new-engineering-print-books-ncsu-libraries-2/:http {'arcFileParition': 475, 'compressedSize': 8720, 'arcSourceSegmentId': 1346876860454, 'arcFileDate': 1346970203661, 'arcFileOffset': 88024940}
edu.ncsu.lib.news/pes/2012/02/21/32-new-chemistry-ebooks-ncsu-libraries/:http {'arcFileParition': 2920, 'compressedSize': 9060, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908471136, 'arcFileOffset': 33174258}
edu.ncsu.lib.news/pes/2012/02/22/10-new-articles-from-physics-department-researchers-ncsu/:http {'arcFileParition': 2920, 'compressedSize': 7610, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908471136, 'arcFileOffset': 18672869}
edu.ncsu.lib.news/pes/2012/02/22/28-new-engineering-ebooks-ncsu-libraries-3/:http {'arcFileParition': 2920, 'compressedSize': 8780, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908471136, 'arcFileOffset': 8974325}
edu.ncsu.lib.news/pes/2012/02/22/36-new-physics-ebooks-ncsu-libraries/:http {'arcFileParition': 2920, 'compressedSize': 9352, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228375, 'arcFileOffset': 93594472}
edu.ncsu.lib.news/pes/2012/02/22/5-new-articles-from-electrical-computer-engineering-department-researchers-ncsu-4/:http {'arcFileParition': 2920, 'compressedSize': 7546, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908228375, 'arcFileOffset': 76840169}
edu.ncsu.lib.news/pes/:http {'arcFileParition': 1773, 'compressedSize': 15471, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346972817346, 'arcFileOffset': 18688425}
edu.ncsu.lib.news/pes/:http {'arcFileParition': 46, 'compressedSize': 16488, 'arcSourceSegmentId': 1346823846039, 'arcFileDate': 1346870848502, 'arcFileOffset': 9716746}
edu.ncsu.lib.news/pes/category/chemistry/:http {'arcFileParition': 2854, 'compressedSize': 15180, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346972021527, 'arcFileOffset': 20874644}
edu.ncsu.lib.news/pes/category/chemistry/new-books-chemistry/:http {'arcFileParition': 3289, 'compressedSize': 18996, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969510874, 'arcFileOffset': 8908223}
edu.ncsu.lib.news/pes/category/chemistry/news-tips-chemistry/:http {'arcFileParition': 3289, 'compressedSize': 14393, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969510874, 'arcFileOffset': 9081310}
edu.ncsu.lib.news/pes/category/chemistry/news-tips-chemistry/page/2/:http {'arcFileParition': 2920, 'compressedSize': 15330, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909614708, 'arcFileOffset': 18995838}
edu.ncsu.lib.news/pes/category/chemistry/online-resources-chemistry/:http {'arcFileParition': 3289, 'compressedSize': 12988, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346970291884, 'arcFileOffset': 66757424}
edu.ncsu.lib.news/pes/category/chemistry/online-resources-chemistry/page/2/:http {'arcFileParition': 2920, 'compressedSize': 12789, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909614708, 'arcFileOffset': 753390}
edu.ncsu.lib.news/pes/category/chemistry/page/2/:http {'arcFileParition': 2921, 'compressedSize': 13950, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908735629, 'arcFileOffset': 15478282}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/:http {'arcFileParition': 3289, 'compressedSize': 12637, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346970291884, 'arcFileOffset': 66853284}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/new-books-computers-and-information-technology-2/:http {'arcFileParition': 2906, 'compressedSize': 12835, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969516583, 'arcFileOffset': 15132758}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/new-books-computers-and-information-technology-2/page/2/:http {'arcFileParition': 2921, 'compressedSize': 16314, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908439463, 'arcFileOffset': 98326886}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/news-tips-computers-and-information-technology/:http {'arcFileParition': 4086, 'compressedSize': 12459, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346965521347, 'arcFileOffset': 44187808}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/news-tips-computers-and-information-technology/page/2/:http {'arcFileParition': 2921, 'compressedSize': 11511, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908439463, 'arcFileOffset': 79715540}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/online-resources-computers-and-information-technology/:http {'arcFileParition': 2906, 'compressedSize': 17983, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969516583, 'arcFileOffset': 15267668}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/online-resources-computers-and-information-technology/page/2/:http {'arcFileParition': 2922, 'compressedSize': 16543, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909130265, 'arcFileOffset': 43168505}
edu.ncsu.lib.news/pes/category/computers-and-information-technology/page/2/:http {'arcFileParition': 2922, 'compressedSize': 15990, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909130265, 'arcFileOffset': 21360193}
edu.ncsu.lib.news/pes/category/ebook-readers/:http {'arcFileParition': 2855, 'compressedSize': 21404, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346971712425, 'arcFileOffset': 64338667}
edu.ncsu.lib.news/pes/category/ebook-readers/page/2/:http {'arcFileParition': 2922, 'compressedSize': 19905, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909130265, 'arcFileOffset': 14118025}
edu.ncsu.lib.news/pes/category/engineering/:http {'arcFileParition': 2854, 'compressedSize': 15425, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346972621548, 'arcFileOffset': 66767728}
edu.ncsu.lib.news/pes/category/engineering/new-books/:http {'arcFileParition': 2856, 'compressedSize': 18142, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968153376, 'arcFileOffset': 53752439}
edu.ncsu.lib.news/pes/category/engineering/news-tips/:http {'arcFileParition': 2856, 'compressedSize': 9198, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968153376, 'arcFileOffset': 53384925}
edu.ncsu.lib.news/pes/category/engineering/news-tips/page/2/:http {'arcFileParition': 2921, 'compressedSize': 10331, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346909315256, 'arcFileOffset': 84540382}
edu.ncsu.lib.news/pes/category/engineering/online-resources/:http {'arcFileParition': 2856, 'compressedSize': 16954, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346970169201, 'arcFileOffset': 28830764}
edu.ncsu.lib.news/pes/category/engineering/online-resources/page/2/:http {'arcFileParition': 2922, 'compressedSize': 22765, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910296633, 'arcFileOffset': 16019148}
edu.ncsu.lib.news/pes/category/engineering/page/2/:http {'arcFileParition': 2922, 'compressedSize': 21223, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910296633, 'arcFileOffset': 4673068}
edu.ncsu.lib.news/pes/category/math-and-statistics/:http {'arcFileParition': 2856, 'compressedSize': 14828, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968153376, 'arcFileOffset': 53235191}
edu.ncsu.lib.news/pes/category/math-and-statistics/new-books-math-and-statistics/:http {'arcFileParition': 2886, 'compressedSize': 16695, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346968264460, 'arcFileOffset': 90769880}
edu.ncsu.lib.news/pes/category/math-and-statistics/news-tips-math-and-statistics/:http {'arcFileParition': 2886, 'compressedSize': 11565, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346969657775, 'arcFileOffset': 59808432}
edu.ncsu.lib.news/pes/category/math-and-statistics/news-tips-math-and-statistics/page/2/:http {'arcFileParition': 2922, 'compressedSize': 9579, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910045434, 'arcFileOffset': 76230928}
edu.ncsu.lib.news/pes/category/math-and-statistics/online-resources-math-and-statistics/:http {'arcFileParition': 4086, 'compressedSize': 11697, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346965521347, 'arcFileOffset': 44100123}
edu.ncsu.lib.news/pes/category/math-and-statistics/online-resources-math-and-statistics/page/2/:http {'arcFileParition': 2922, 'compressedSize': 13404, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910045434, 'arcFileOffset': 67806917}
edu.ncsu.lib.news/pes/category/math-and-statistics/page/2/:http {'arcFileParition': 2922, 'compressedSize': 15913, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346910045434, 'arcFileOffset': 54989636}
edu.ncsu.lib.news/pes/category/physics-and-astronomy/:http {'arcFileParition': 2856, 'compressedSize': 17073, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346970169201, 'arcFileOffset': 27958578}
edu.ncsu.lib.news/pes/category/physics-and-astronomy/new-books-physics-and-astronomy/:http {'arcFileParition': 2887, 'compressedSize': 15944, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346971421337, 'arcFileOffset': 68054252}
edu.ncsu.lib.news/pes/category/physics-and-astronomy/news-tips-physics-and-astronomy/:http {'arcFileParition': 2887, 'compressedSize': 13180, 'arcSourceSegmentId': 1346876860609, 'arcFileDate': 1346971421337, 'arcFileOffset': 67856600}
edu.ncsu.lib.news/pes/category/physics-and-astronomy/news-tips-physics-and-astronomy/page/2/:http {'arcFileParition': 2923, 'compressedSize': 12225, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908688468, 'arcFileOffset': 87043685}
edu.ncsu.lib.news/pes/category/physics-and-astronomy/page/2/:http {'arcFileParition': 2923, 'compressedSize': 13215, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908688468, 'arcFileOffset': 70920916}
edu.ncsu.lib.news/pes/category/uncategorized/page/2/:http {'arcFileParition': 2923, 'compressedSize': 19179, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908688468, 'arcFileOffset': 54500609}
edu.ncsu.lib.news/pes/page/2/:http {'arcFileParition': 2923, 'compressedSize': 22944, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908688468, 'arcFileOffset': 45896823}
edu.ncsu.lib.news/pes/tag/algebra/:http {'arcFileParition': 2923, 'compressedSize': 13002, 'arcSourceSegmentId': 1346876860782, 'arcFileDate': 1346908688468, 'arcFileOffset': 34398234}
